bias,closestFood,closestFoodNow,closestGhost,closestGhostNow,closestScaredGhost,closestScaredGhostNow,eatenByGhost,eatsCapsule,eatsFood,foodCount,foodWithinFiveSpaces,foodWithinNineSpaces,foodWithinThreeSpaces,furthestFood,numberAvailableActions,ratioCapsuleDistance,ratioFoodDistance,ratioGhostDistance,ratioScaredGhostDistance,label
1.0,0.20833333333333337,0.32499999999999996,0.01818181818181818,0.0182648401826484,0.0045662100456621,0.0091324200913242,0.0,0.0,0.20258470925543273,0.041237113402061855,0.11538461538461539,0.06779661016949153,0.07142857142857142,0.36,0.6,0.4,0.5130434782608696,0.4,0.11111111111111109,0
1.0,0.12037037037037038,0.32499999999999996,0.02727272727272727,0.0182648401826484,0.0136986301369863,0.0091324200913242,0.0,0.0,0.4322282070692613,0.041237113402061855,0.07692307692307693,0.06779661016949153,0.0,0.28,0.6,0.4,0.7913043478260869,0.6,0.5555555555555555,0
1.0,0.20833333333333337,0.32499999999999996,0.02727272727272727,0.0182648401826484,0.0136986301369863,0.0091324200913242,0.0,0.0,0.39530749285627603,0.041237113402061855,0.11538461538461539,0.06779661016949153,0.14285714285714285,0.36,0.6,0.4,0.5130434782608696,0.6,0.5555555555555555,1
1.0,0.15555555555555559,0.32499999999999996,0.022727272727272728,0.0182648401826484,0.0091324200913242,0.0091324200913242,0.0,0.0,0.350853237141253,0.041237113402061855,0.11538461538461539,0.06779661016949153,0.0,0.32,0.8,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,0.4375,0.02727272727272727,0.0182648401826484,0.02054794520547945,0.01598173515981735,0.0,0.0,0.4344705468732725,0.041237113402061855,0.11538461538461539,0.05084745762711865,0.21428571428571427,0.4,0.6,0.4,0.4782608695652174,0.6,0.48148148148148157,1
1.0,0.15555555555555559,0.4375,0.01818181818181818,0.0182648401826484,0.01141552511415525,0.01598173515981735,0.0,0.0,0.31662546938214364,0.041237113402061855,0.11538461538461539,0.06779661016949153,0.0,0.32,0.8,0.4,0.8260869565217391,0.4,0.1851851851851852,0
1.0,0.20833333333333337,0.4375,0.022727272727272728,0.0182648401826484,0.01598173515981735,0.01598173515981735,0.0,0.0,0.43717716859003913,0.041237113402061855,0.11538461538461539,0.06779661016949153,0.14285714285714285,0.36,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.47222222222222227,0.625,0.03636363636363636,0.0273972602739726,0.0273972602739726,0.0228310502283105,0.0,0.0,0.32136072117013026,0.041237113402061855,0.11538461538461539,0.05084745762711865,0.21428571428571427,0.44,1.0,0.4,0.42028985507246375,0.5714285714285714,0.4444444444444445,1
1.0,0.20833333333333337,0.625,0.02727272727272727,0.0273972602739726,0.0182648401826484,0.0228310502283105,0.0,0.0,0.3390948840327842,0.041237113402061855,0.11538461538461539,0.06779661016949153,0.14285714285714285,0.36,0.6,0.4,0.8840579710144927,0.42857142857142855,0.22222222222222224,0
1.0,0.29629629629629634,0.625,0.031818181818181815,0.0273972602739726,0.0228310502283105,0.0228310502283105,0.0,0.0,0.2539979294475678,0.041237113402061855,0.11538461538461539,0.05084745762711865,0.21428571428571427,0.4,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,1.0,0.03636363636363636,0.0365296803652968,0.02511415525114155,0.02968036529680365,0.0,0.0,0.8021362503210366,0.030927835051546393,0.07692307692307693,0.03389830508474576,0.14285714285714285,0.48,0.6,0.4,0.30434782608695654,0.4444444444444444,0.24444444444444446,1
1.0,0.29629629629629634,1.0,0.045454545454545456,0.0365296803652968,0.03424657534246575,0.02968036529680365,0.0,0.0,0.35401840989749844,0.041237113402061855,0.11538461538461539,0.05084745762711865,0.21428571428571427,0.4,0.6,0.4,1.0,0.5555555555555556,0.4222222222222222,0
1.0,1.0,1.0,0.045454545454545456,0.0365296803652968,0.03424657534246575,0.02968036529680365,0.0,0.0,0.7912556146776485,0.030927835051546393,0.07692307692307693,0.03389830508474576,0.14285714285714285,0.48,0.6,0.4,0.30434782608695654,0.5555555555555556,0.4222222222222222,0
1.0,0.29629629629629634,1.0,0.03636363636363636,0.0365296803652968,0.02511415525114155,0.02968036529680365,0.0,0.0,0.4580484798531595,0.041237113402061855,0.11538461538461539,0.05084745762711865,0.21428571428571427,0.4,0.6,0.4,1.0,0.4444444444444444,0.24444444444444446,0
1.0,0.47222222222222227,1.0,0.04090909090909091,0.0365296803652968,0.02968036529680365,0.02968036529680365,0.0,0.0,0.3781946596643424,0.041237113402061855,0.11538461538461539,0.05084745762711865,0.21428571428571427,0.44,1.0,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.625,0.02727272727272727,0.0273972602739726,0.0228310502283105,0.0273972602739726,0.0,0.0,0.65168273390907,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.52,0.6,0.4,0.18840579710144925,0.42857142857142855,0.23809523809523805,1
1.0,0.47222222222222227,1.0,0.03636363636363636,0.0273972602739726,0.0319634703196347,0.0273972602739726,0.0,0.0,0.4332023687538137,0.030927835051546393,0.07692307692307693,0.03389830508474576,0.14285714285714285,0.44,1.0,0.4,0.6521739130434783,0.5714285714285714,0.42857142857142855,0
1.0,0.47222222222222227,1.0,0.031818181818181815,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0,0.0,0.4461068998083445,0.030927835051546393,0.07692307692307693,0.03389830508474576,0.14285714285714285,0.48,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,0.4375,0.02727272727272727,0.0182648401826484,0.02968036529680365,0.02511415525114155,0.0,0.0,0.1762182252062471,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.48,0.6,0.4,0.4782608695652174,0.6,0.43589743589743585,1
1.0,0.15555555555555559,0.4375,0.01818181818181818,0.0182648401826484,0.02054794520547945,0.02511415525114155,0.0,0.0,0.3541769937107642,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.0,0.48,0.8,0.4,0.8260869565217391,0.4,0.23076923076923075,0
1.0,0.20833333333333337,0.4375,0.022727272727272728,0.0182648401826484,0.02511415525114155,0.02511415525114155,0.0,0.0,0.26234534454263286,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.52,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.20833333333333337,0.625,0.01818181818181818,0.0182648401826484,0.0273972602739726,0.0319634703196347,0.0,0.0,0.29557944747647213,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.52,0.6,0.4,0.8840579710144927,0.4,0.25,0
1.0,0.47222222222222227,0.625,0.02727272727272727,0.0182648401826484,0.0365296803652968,0.0319634703196347,0.0,0.0,0.2520326576822873,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.44,1.0,0.4,0.42028985507246375,0.6,0.4166666666666667,1
1.0,0.29629629629629634,0.625,0.022727272727272728,0.0182648401826484,0.0319634703196347,0.0319634703196347,0.0,0.0,0.26905959445093264,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.48,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.01818181818181818,0.0182648401826484,0.03424657534246575,0.03881278538812785,0.0,0.0,0.3102493764229534,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.48,0.6,0.4,1.0,0.4,0.2631578947368421,0
1.0,0.29629629629629634,1.0,0.02727272727272727,0.0182648401826484,0.04337899543378995,0.03881278538812785,0.0,0.0,0.35331193859283044,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.4,0.6,0.4,1.0,0.6,0.40350877192982465,0
1.0,1.0,0.0625,0.02727272727272727,0.0182648401826484,0.04337899543378995,0.03881278538812785,0.0,0.0,0.8415264367565236,0.010309278350515464,0.0,0.0,0.0,0.48,0.6,0.4,0.014492753623188403,0.6,0.40350877192982465,1
1.0,0.29629629629629634,1.0,0.01818181818181818,0.0182648401826484,0.03424657534246575,0.03881278538812785,0.0,0.0,0.2567284993719559,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.4,0.6,0.4,1.0,0.4,0.2631578947368421,0
1.0,0.47222222222222227,1.0,0.022727272727272728,0.0182648401826484,0.03881278538812785,0.03881278538812785,0.0,0.0,0.2089163341337482,0.020618556701030927,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.44,1.0,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.019841269841269847,0.04807692307692308,0.03636363636363636,0.0273972602739726,0.0502283105022831,0.045662100456621,0.0,0.0,0.4517510387425969,0.010309278350515464,0.0,0.0,0.0,0.52,0.8,0.4,0.705685618729097,0.5714285714285714,0.39393939393939387,0
1.0,0.03240740740740742,0.04807692307692308,0.02727272727272727,0.0273972602739726,0.0410958904109589,0.045662100456621,0.0,0.0,0.14121512056160168,0.010309278350515464,0.0,0.0,0.0,0.44,1.0,0.4,0.5986622073578596,0.42857142857142855,0.2727272727272727,1
1.0,0.02564102564102565,0.04807692307692308,0.031818181818181815,0.0273972602739726,0.045662100456621,0.045662100456621,0.0,0.0,0.2869658704394762,0.010309278350515464,0.0,0.0,0.0,0.48,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.02564102564102565,0.0625,0.02727272727272727,0.0273972602739726,0.03881278538812785,0.04337899543378995,0.0,0.0,0.3101290844047584,0.010309278350515464,0.0,0.0,0.0,0.48,0.6,0.4,0.7101449275362318,0.42857142857142855,0.2698412698412698,0
1.0,0.04040404040404041,0.0625,0.03636363636363636,0.0273972602739726,0.04794520547945205,0.04337899543378995,0.0,0.0,0.21767112543336023,0.010309278350515464,0.0,0.0,0.0,0.4,0.6,0.4,0.5942028985507246,0.5714285714285714,0.3968253968253969,0
1.0,0.02564102564102565,0.0625,0.03636363636363636,0.0273972602739726,0.04794520547945205,0.04337899543378995,0.0,0.0,0.257911984930943,0.010309278350515464,0.0,0.0,0.0,0.48,0.6,0.4,0.7101449275362318,0.5714285714285714,0.3968253968253969,0
1.0,0.04040404040404041,0.0625,0.02727272727272727,0.0273972602739726,0.03881278538812785,0.04337899543378995,0.0,0.0,0.5422342793247178,0.010309278350515464,0.0,0.0,0.0,0.4,0.6,0.4,0.5942028985507246,0.42857142857142855,0.2698412698412698,1
1.0,0.03240740740740742,0.0625,0.031818181818181815,0.0273972602739726,0.04337899543378995,0.04337899543378995,0.0,0.0,0.15403422565251687,0.010309278350515464,0.0,0.0,0.0,0.44,1.0,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.03240740740740742,0.07954545454545453,0.03636363636363636,0.0273972602739726,0.045662100456621,0.0410958904109589,0.0,0.0,0.3559127270666466,0.010309278350515464,0.0,0.0,0.0,0.44,1.0,0.4,0.7154150197628458,0.5714285714285714,0.4000000000000001,0
1.0,0.05000000000000001,0.07954545454545453,0.02727272727272727,0.0273972602739726,0.0365296803652968,0.0410958904109589,0.0,0.0,0.38486351131535923,0.010309278350515464,0.0,0.01694915254237288,0.0,0.36,0.6,0.4,0.5889328063241106,0.42857142857142855,0.26666666666666666,1
1.0,0.04040404040404041,0.07954545454545453,0.031818181818181815,0.0273972602739726,0.0410958904109589,0.0410958904109589,0.0,0.0,0.20584222352465675,0.010309278350515464,0.0,0.0,0.0,0.4,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.04040404040404041,0.09999999999999999,0.03636363636363636,0.0273972602739726,0.04337899543378995,0.03881278538812785,0.0,0.0,0.3253680992421561,0.010309278350515464,0.0,0.0,0.0,0.4,0.6,0.4,0.7217391304347827,0.5714285714285714,0.40350877192982465,0
1.0,0.061728395061728406,0.09999999999999999,0.02727272727272727,0.0273972602739726,0.03424657534246575,0.03881278538812785,0.0,0.0,0.4554403309592721,0.010309278350515464,0.0,0.01694915254237288,0.0,0.32,0.8,0.4,0.5826086956521739,0.42857142857142855,0.2631578947368421,1
1.0,0.05000000000000001,0.09999999999999999,0.031818181818181815,0.0273972602739726,0.03881278538812785,0.03881278538812785,0.0,0.0,0.2585540806234643,0.010309278350515464,0.0,0.01694915254237288,0.0,0.36,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.05000000000000001,0.125,0.02727272727272727,0.0273972602739726,0.0319634703196347,0.0365296803652968,0.0,0.0,0.3457073869941585,0.010309278350515464,0.0,0.01694915254237288,0.0,0.36,0.6,0.4,0.7294685990338164,0.42857142857142855,0.25925925925925924,0
1.0,0.0763888888888889,0.125,0.03636363636363636,0.0273972602739726,0.0410958904109589,0.0365296803652968,0.0,0.0,0.370738274768335,0.010309278350515464,0.0,0.01694915254237288,0.0,0.28,0.6,0.4,0.5748792270531401,0.5714285714285714,0.40740740740740744,1
1.0,0.05000000000000001,0.125,0.03636363636363636,0.0273972602739726,0.0410958904109589,0.0365296803652968,0.0,0.0,0.2667228822251802,0.010309278350515464,0.0,0.01694915254237288,0.0,0.36,0.6,0.4,0.7294685990338164,0.5714285714285714,0.40740740740740744,0
1.0,0.061728395061728406,0.125,0.031818181818181815,0.0273972602739726,0.0365296803652968,0.0365296803652968,0.0,0.0,0.343702471848773,0.010309278350515464,0.0,0.01694915254237288,0.0,0.32,0.8,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.061728395061728406,0.15625,0.03636363636363636,0.0365296803652968,0.03881278538812785,0.04337899543378995,0.0,0.0,0.22795203538193348,0.010309278350515464,0.0,0.01694915254237288,0.0,0.32,0.8,0.4,0.7391304347826086,0.4444444444444444,0.2698412698412698,0
1.0,0.061728395061728406,0.15625,0.045454545454545456,0.0365296803652968,0.04794520547945205,0.04337899543378995,0.0,0.0,0.368982731410517,0.010309278350515464,0.0,0.01694915254237288,0.0,0.32,1.0,0.4,0.7391304347826086,0.5555555555555556,0.3968253968253969,1
1.0,0.0763888888888889,0.15625,0.04090909090909091,0.0365296803652968,0.04337899543378995,0.04337899543378995,0.0,0.0,0.22443856407156446,0.010309278350515464,0.0,0.01694915254237288,0.0,0.28,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.0763888888888889,0.125,0.045454545454545456,0.045662100456621,0.045662100456621,0.0502283105022831,0.0,0.0,0.11586503178355274,0.010309278350515464,0.0,0.01694915254237288,0.0,0.28,0.6,0.4,0.5748792270531401,0.45454545454545453,0.27777777777777773,0
1.0,0.05000000000000001,0.125,0.05454545454545454,0.045662100456621,0.0547945205479452,0.0502283105022831,0.0,0.0,0.39743257146088645,0.010309278350515464,0.0,0.01694915254237288,0.0,0.36,0.6,0.4,0.7294685990338164,0.5454545454545454,0.38888888888888884,0
1.0,0.05000000000000001,0.125,0.05454545454545454,0.045662100456621,0.0547945205479452,0.0502283105022831,0.0,0.0,0.3646633094821287,0.010309278350515464,0.0,0.01694915254237288,0.0,0.36,0.6,0.4,0.7294685990338164,0.5454545454545454,0.38888888888888884,0
1.0,0.0763888888888889,0.125,0.045454545454545456,0.045662100456621,0.045662100456621,0.0502283105022831,0.0,0.0,0.418883639369491,0.010309278350515464,0.0,0.01694915254237288,0.0,0.28,0.6,0.4,0.5748792270531401,0.45454545454545453,0.27777777777777773,1
1.0,0.061728395061728406,0.125,0.05,0.045662100456621,0.0502283105022831,0.0502283105022831,0.0,0.0,0.5317008278021981,0.010309278350515464,0.0,0.01694915254237288,0.0,0.32,1.0,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.061728395061728406,0.15625,0.05454545454545454,0.045662100456621,0.05251141552511415,0.04794520547945205,0.0,0.0,0.1755577615176193,0.010309278350515464,0.0,0.01694915254237288,0.0,0.32,1.0,0.4,0.7391304347826086,0.5454545454545454,0.3913043478260869,0
1.0,0.09523809523809525,0.15625,0.045454545454545456,0.045662100456621,0.04337899543378995,0.04794520547945205,0.0,0.0,0.26752243213935806,0.010309278350515464,0.0,0.01694915254237288,0.0,0.24,0.6,0.4,0.5652173913043478,0.45454545454545453,0.27536231884057966,1
1.0,0.0763888888888889,0.15625,0.05,0.045662100456621,0.04794520547945205,0.04794520547945205,0.0,0.0,0.31711769286245933,0.010309278350515464,0.0,0.01694915254237288,0.0,0.28,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.0763888888888889,0.19642857142857142,0.05454545454545454,0.045662100456621,1.0,1.0,0.0,0.0,0.4135792374443257,0.010309278350515464,0.0,0.01694915254237288,0.0,0.28,0.6,0.4,0.7515527950310559,0.5454545454545454,0.3333333333333333,0
1.0,0.12037037037037038,0.19642857142857142,0.045454545454545456,0.045662100456621,1.0,1.0,0.0,0.0,0.27628211924775764,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.0,0.2,0.6,0.4,0.5527950310559006,0.45454545454545453,0.3333333333333333,1
1.0,0.09523809523809525,0.19642857142857142,0.05,0.045662100456621,1.0,1.0,0.0,0.0,0.29739473574037584,0.010309278350515464,0.0,0.01694915254237288,0.0,0.24,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.09523809523809525,0.25,0.045454545454545456,0.0365296803652968,1.0,1.0,0.0,0.0,0.3074776333747391,0.010309278350515464,0.0,0.01694915254237288,0.0,0.24,0.6,0.4,0.7681159420289856,0.5555555555555556,0.3333333333333333,0
1.0,0.15555555555555559,0.25,0.03636363636363636,0.0365296803652968,1.0,1.0,0.0,0.0,0.24985913414977737,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.0,0.16,0.6,0.4,0.5362318840579711,0.4444444444444444,0.3333333333333333,1
1.0,0.12037037037037038,0.25,0.04090909090909091,0.0365296803652968,1.0,1.0,0.0,0.0,0.31757942251615445,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.0,0.2,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.12037037037037038,0.32499999999999996,0.03636363636363636,0.0273972602739726,1.0,1.0,0.0,0.0,0.36673114297330556,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.0,0.2,0.6,0.4,0.7913043478260869,0.5714285714285714,0.3333333333333333,0
1.0,0.20833333333333337,0.32499999999999996,0.02727272727272727,0.0273972602739726,1.0,1.0,0.0,0.0,0.20752313680585768,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.12,0.6,0.4,0.5130434782608696,0.42857142857142855,0.3333333333333333,1
1.0,0.15555555555555559,0.32499999999999996,0.031818181818181815,0.0273972602739726,1.0,1.0,0.0,0.0,0.39419328811866416,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.0,0.16,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.15555555555555559,0.4375,0.03636363636363636,0.0273972602739726,1.0,1.0,0.0,0.0,0.40734458099215215,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.0,0.16,0.6,0.4,0.8260869565217391,0.5714285714285714,0.3333333333333333,0
1.0,0.29629629629629634,0.4375,0.02727272727272727,0.0273972602739726,1.0,1.0,0.0,0.0,0.2255132757882092,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.08,0.6,0.4,0.4782608695652174,0.42857142857142855,0.3333333333333333,1
1.0,0.20833333333333337,0.4375,0.031818181818181815,0.0273972602739726,1.0,1.0,0.0,0.0,0.3545565768306677,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.12,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.20833333333333337,0.625,0.03636363636363636,0.0273972602739726,1.0,1.0,0.0,0.0,0.48459049059758497,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.12,0.6,0.4,0.8840579710144927,0.5714285714285714,0.3333333333333333,0
1.0,0.47222222222222227,0.625,0.02727272727272727,0.0273972602739726,1.0,1.0,0.0,0.0,0.15350035868426387,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.04,1.0,0.4,0.42028985507246375,0.42857142857142855,0.3333333333333333,1
1.0,0.29629629629629634,0.625,0.031818181818181815,0.0273972602739726,1.0,1.0,0.0,0.0,0.25635122246967995,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.08,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,1.0,0.02727272727272727,0.0273972602739726,1.0,1.0,0.0,0.0,0.6793884370332358,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.30434782608695654,0.42857142857142855,0.3333333333333333,1
1.0,0.29629629629629634,1.0,0.03636363636363636,0.0273972602739726,1.0,1.0,0.0,0.0,0.4470965755139207,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.08,0.6,0.4,1.0,0.5714285714285714,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.03636363636363636,0.0273972602739726,1.0,1.0,0.0,0.0,0.3840896429727169,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.08,0.6,0.4,1.0,0.5714285714285714,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.02727272727272727,0.0273972602739726,1.0,1.0,0.0,0.0,0.22385087767829176,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.08,0.6,0.4,1.0,0.42857142857142855,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.031818181818181815,0.0273972602739726,1.0,1.0,0.0,0.0,0.5032439007239846,0.010309278350515464,0.038461538461538464,0.01694915254237288,0.07142857142857142,0.04,1.0,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,1.0,0.022727272727272728,0.0182648401826484,1.0,1.0,0.0,0.0,0.6675770669196258,0.9896907216494846,0.6153846153846154,0.8813559322033898,0.5714285714285714,0.64,0.6,0.2800000000000001,0.30434782608695654,0.5,0.3333333333333333,0
1.0,1.0,1.0,0.01818181818181818,0.0182648401826484,1.0,1.0,0.0,0.0,0.5782283679373791,0.9896907216494846,0.6923076923076923,0.8813559322033898,0.5714285714285714,0.72,0.6,0.5200000000000001,0.30434782608695654,0.4,0.3333333333333333,1
1.0,0.47222222222222227,1.0,0.022727272727272728,0.0182648401826484,1.0,1.0,0.0,0.0,0.3408225484560989,1.0,0.6538461538461539,0.8983050847457628,0.6428571428571429,0.68,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.01818181818181818,0.0182648401826484,1.0,1.0,0.0,0.0,0.29278618085005337,0.9896907216494846,0.6153846153846154,0.8813559322033898,0.5714285714285714,0.68,0.6,0.2909090909090909,0.6521739130434783,0.4,0.3333333333333333,0
1.0,1.0,0.625,0.02727272727272727,0.0182648401826484,1.0,1.0,0.0,0.0,0.7030827532241156,0.979381443298969,0.6923076923076923,0.864406779661017,0.5,0.76,0.6,0.509090909090909,0.18840579710144925,0.6,0.3333333333333333,1
1.0,0.47222222222222227,1.0,0.022727272727272728,0.0182648401826484,1.0,1.0,0.0,0.0,0.37076840552942447,0.9896907216494846,0.6923076923076923,0.8813559322033898,0.5714285714285714,0.72,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.02727272727272727,0.0273972602739726,1.0,1.0,0.0,0.0,0.26593574633385203,0.979381443298969,0.6538461538461539,0.864406779661017,0.5,0.72,0.6,0.3,1.0,0.42857142857142855,0.3333333333333333,0
1.0,1.0,0.625,0.03636363636363636,0.0273972602739726,1.0,1.0,0.0,0.0,0.7332923162666753,0.9690721649484536,0.7307692307692307,0.7966101694915254,0.5714285714285714,0.8,0.6,0.49999999999999994,0.18840579710144925,0.5714285714285714,0.3333333333333333,1
1.0,0.47222222222222227,1.0,0.031818181818181815,0.0273972602739726,1.0,1.0,0.0,0.0,0.26393977536431823,0.979381443298969,0.6923076923076923,0.864406779661017,0.5,0.76,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.625,0.03636363636363636,0.0365296803652968,1.0,1.0,0.0,0.0,0.4684433756118314,0.9587628865979382,0.8076923076923077,0.8813559322033898,0.6428571428571429,0.76,0.6,0.4,0.18840579710144925,0.4444444444444444,0.3333333333333333,1
1.0,0.29629629629629634,1.0,0.03636363636363636,0.0365296803652968,1.0,1.0,0.0,0.0,0.1738675844632028,0.9690721649484536,0.6538461538461539,0.847457627118644,0.42857142857142855,0.76,0.6,0.30769230769230776,1.0,0.4444444444444444,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.04090909090909091,0.0365296803652968,1.0,1.0,0.0,0.0,0.34000347147161364,0.9690721649484536,0.7307692307692307,0.7966101694915254,0.5714285714285714,0.8,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,0.625,0.02727272727272727,0.0273972602739726,1.0,1.0,0.0,0.0,0.5758664132143954,0.9484536082474226,0.8846153846153846,0.9491525423728814,0.7857142857142857,0.72,1.0,0.30769230769230776,0.18840579710144925,0.42857142857142855,0.3333333333333333,1
1.0,0.29629629629629634,1.0,0.03636363636363636,0.0273972602739726,1.0,1.0,0.0,0.0,0.2649256093673933,0.9587628865979382,0.6923076923076923,0.7796610169491526,0.5,0.8,0.6,0.4,1.0,0.5714285714285714,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.031818181818181815,0.0273972602739726,1.0,1.0,0.0,0.0,0.2503322363731381,0.9587628865979382,0.8076923076923077,0.8813559322033898,0.6428571428571429,0.76,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,1.0,0.01818181818181818,0.0182648401826484,1.0,1.0,0.0,0.0,0.6337640891568963,0.9381443298969072,0.9615384615384616,1.0,0.7142857142857143,0.68,0.6,0.3,0.30434782608695654,0.4,0.3333333333333333,0
1.0,0.29629629629629634,1.0,0.02727272727272727,0.0182648401826484,1.0,1.0,0.0,0.0,0.34455121695265467,0.9484536082474226,0.7692307692307693,0.864406779661017,0.5714285714285714,0.76,0.6,0.49999999999999994,1.0,0.6,0.3333333333333333,0
1.0,1.0,1.0,0.01818181818181818,0.0182648401826484,1.0,1.0,0.0,0.0,0.6418979151024707,0.9381443298969072,0.7692307692307693,1.0,0.5,0.68,0.6,0.49999999999999994,0.30434782608695654,0.4,0.3333333333333333,0
1.0,1.0,1.0,0.02727272727272727,0.0182648401826484,1.0,1.0,0.0,0.0,0.7045688388808165,0.9381443298969072,0.9615384615384616,0.8813559322033898,0.7857142857142857,0.76,0.6,0.3,0.30434782608695654,0.6,0.3333333333333333,1
1.0,0.47222222222222227,1.0,0.022727272727272728,0.0182648401826484,1.0,1.0,0.0,0.0,0.32286474444041696,0.9484536082474226,0.8846153846153846,0.9491525423728814,0.7857142857142857,0.72,1.0,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,0.47222222222222227,1.0,0.02727272727272727,0.0273972602739726,1.0,1.0,0.0,0.0,0.36604109767782644,0.9381443298969072,0.8461538461538461,0.9322033898305084,0.7142857142857143,0.72,1.0,0.509090909090909,0.6521739130434783,0.42857142857142855,0.3333333333333333,0
1.0,1.0,0.625,0.03636363636363636,0.0273972602739726,1.0,1.0,0.0,0.0,0.4994344601843064,0.9278350515463918,1.0,0.7627118644067796,0.7857142857142857,0.8,0.8,0.2909090909090909,0.18840579710144925,0.5714285714285714,0.3333333333333333,1
1.0,0.47222222222222227,1.0,0.031818181818181815,0.0273972602739726,1.0,1.0,0.0,0.0,0.47092005412461774,0.9381443298969072,0.9615384615384616,0.8813559322033898,0.7857142857142857,0.76,0.6,0.4,0.6521739130434783,0.5,0.3333333333333333,0
1.0,1.0,1.0,0.045454545454545456,0.0365296803652968,1.0,1.0,0.0,0.0,0.59531255913719,0.9175257731958762,0.7307692307692307,0.7288135593220338,0.5,0.84,0.6,0.5200000000000001,0.30434782608695654,0.5555555555555556,0.3333333333333333,0
